"Date","Value","USDCHF","CHFUSD","LogCHFUSD","LaggedLogCHFUSD","LogDifferenceCHFUSD"
2004-05-27,1.246,1.246,0.802568218298555,-0.219938420365261,-0.240904880892852,0.0209664605275906
2004-05-28,1.2533,1.2533,0.797893560998963,-0.22578007263534,-0.219938420365261,-0.00584165227007821
2004-05-29,1.252725,1.252725,0.798259793649843,-0.225321178561984,-0.22578007263534,0.000458894073355531
2004-05-30,1.25215,1.25215,0.798626362656231,-0.224862073808174,-0.225321178561984,0.000459104753810058
2004-05-31,1.251575,1.251575,0.798993268481713,-0.224402758180372,-0.224862073808174,0.000459315627801854
2004-06-01,1.251,1.251,0.799360511590728,-0.223943231484774,-0.224402758180372,0.000459526695598178
2004-06-02,1.2459,1.2459,0.802632635042941,-0.219858160322681,-0.223943231484774,0.00408507116209342
2004-06-03,1.252,1.252,0.798722044728435,-0.224742272677907,-0.219858160322681,-0.00488411235522618
2004-06-04,1.244,1.244,0.803858520900322,-0.218331994316988,-0.224742272677907,0.00641027836091898
2004-06-05,1.2417,1.2417,0.805347507449464,-0.216481408440659,-0.218331994316988,0.0018505858763283
2004-06-06,1.2394,1.2394,0.806842020332419,-0.21462739154587,-0.216481408440659,0.0018540168947894
2004-06-07,1.2371,1.2371,0.808342090372646,-0.212769930886649,-0.21462739154587,0.00185746065922104
2004-06-08,1.2373,1.2373,0.808211428109593,-0.212931586237793,-0.212769930886649,-0.000161655351144013
2004-06-09,1.2526,1.2526,0.798339453935814,-0.225221391109175,-0.212931586237793,-0.0122898048713824
2004-06-10,1.2442,1.2442,0.803729303970423,-0.218492753098782,-0.225221391109175,0.00672863801039306
2004-06-11,1.2597,1.2597,0.793839803127729,-0.23087359737612,-0.218492753098782,-0.0123808442773378
2004-06-12,1.2588,1.2588,0.794407372100413,-0.230158886208115,-0.23087359737612,0.000714711168005505
2004-06-13,1.2579,1.2579,0.794975753239526,-0.22944366386269,-0.230158886208115,0.000715222345425065
2004-06-14,1.257,1.257,0.795544948289578,-0.22872792960811,-0.22944366386269,0.000715734254579381
2004-06-15,1.2504,1.2504,0.799744081893794,-0.22346350012513,-0.22872792960811,0.00526442948298045
2004-06-16,1.2678,1.2678,0.788767944470737,-0.237283114867929,-0.22346350012513,-0.0138196147427991
2004-06-17,1.2565,1.2565,0.795861520095503,-0.22833007800151,-0.237283114867929,0.0089530368664191
2004-06-18,1.2443,1.2443,0.803664711082536,-0.218573122799449,-0.22833007800151,0.00975695520206132
2004-06-19,1.24516666666667,1.24516666666667,0.803105340650515,-0.219269389765609,-0.218573122799449,-0.000696266966160541
2004-06-20,1.24603333333333,1.24603333333333,0.802546748348091,-0.219965172281369,-0.219269389765609,-0.000695782515759968
2004-06-21,1.2469,1.2469,0.801988932552731,-0.220660471020403,-0.219965172281369,-0.000695298739034317
2004-06-22,1.251,1.251,0.799360511590728,-0.223943231484774,-0.220660471020403,-0.00328276046437062
2004-06-23,1.2536,1.2536,0.797702616464582,-0.226019412059674,-0.223943231484774,-0.00207618057490011
2004-06-24,1.2425,1.2425,0.804828973843058,-0.217125478988647,-0.226019412059674,0.0088939330710274
2004-06-25,1.2504,1.2504,0.799744081893794,-0.22346350012513,-0.217125478988647,-0.00633802113648313
2004-06-26,1.24966666666667,1.24966666666667,0.800213390237397,-0.222876849085665,-0.22346350012513,0.000586651039464425
2004-06-27,1.24893333333333,1.24893333333333,0.800683249706416,-0.222289853684729,-0.222876849085665,0.000586995400936763
2004-06-28,1.2482,1.2482,0.801153661272232,-0.221702513517806,-0.222289853684729,0.000587340166922995
2004-06-29,1.2615,1.2615,0.792707094728498,-0.232301489098975,-0.221702513517806,-0.0105989755811698
2004-06-30,1.252,1.252,0.798722044728435,-0.224742272677907,-0.232301489098975,0.00755921642106874
2004-07-01,1.2509,1.2509,0.799424414421616,-0.223863292238559,-0.224742272677907,0.00087898043934817
2004-07-02,1.2336,1.2336,0.810635538261997,-0.209936723826928,-0.223863292238559,0.0139265684116306
2004-07-03,1.233825,1.233825,0.810487710980082,-0.210119100191457,-0.209936723826928,-0.000182376364528669
2004-07-04,1.23405,1.23405,0.810339937603825,-0.210301443300912,-0.210119100191457,-0.000182343109455113
2004-07-05,1.234275,1.234275,0.810192218103745,-0.210483753167419,-0.210301443300912,-0.000182309866507413
2004-07-06,1.2345,1.2345,0.810044552450385,-0.210666029803097,-0.210483753167419,-0.000182276635677825
2004-07-07,1.2264,1.2264,0.815394651011089,-0.204083048575467,-0.210666029803097,0.00658298122762976
2004-07-08,1.2247,1.2247,0.816526496284805,-0.202695916045104,-0.204083048575467,0.00138713253036279
2004-07-09,1.2258,1.2258,0.815793767335618,-0.203593692069494,-0.202695916045104,-0.000897776024389813
2004-07-10,1.2253,1.2253,0.816126662858076,-0.203185711973264,-0.203593692069494,0.000407980096230443
2004-07-11,1.2248,1.2248,0.816459830176355,-0.202777565361337,-0.203185711973264,0.000408146611926924
2004-07-12,1.2243,1.2243,0.816793269623458,-0.202369252097733,-0.202777565361337,0.000408313263604299
2004-07-13,1.2391,1.2391,0.807037365830038,-0.21438530964031,-0.202369252097733,-0.0120160575425777
2004-07-14,1.2288,1.2288,0.813802083333333,-0.206038083411271,-0.21438530964031,0.00834722622903969
2004-07-15,1.234,1.234,0.810372771474878,-0.210260925483196,-0.206038083411271,-0.0042228420719255
2004-07-16,1.2267,1.2267,0.815195239259803,-0.204327637056569,-0.210260925483196,0.00593328842662688
2004-07-17,1.22716666666667,1.22716666666667,0.81488523699579,-0.204707989158525,-0.204327637056569,-0.000380352101955445
2004-07-18,1.22763333333333,1.22763333333333,0.814575470417334,-0.205088196647761,-0.204707989158525,-0.000380207489236228
2004-07-19,1.2281,1.2281,0.814265939255761,-0.205468259634201,-0.205088196647761,-0.000380062986440416
2004-07-20,1.2381,1.2381,0.80768920119538,-0.213577946444509,-0.205468259634201,-0.00810968681030746
2004-07-21,1.2549,1.2549,0.796876245119133,-0.227055888134125,-0.213577946444509,-0.0134779416896166
2004-07-22,1.2461,1.2461,0.802503811893106,-0.220018673966685,-0.227055888134125,0.00703721416744052
2004-07-23,1.2632,1.2632,0.791640278657378,-0.233648183959295,-0.220018673966685,-0.0136295099926105
2004-07-24,1.26326666666667,1.26326666666667,0.791598501240171,-0.233700958585267,-0.233648183959295,-5.27746259721129e-05
2004-07-25,1.26333333333333,1.26333333333333,0.79155672823219,-0.233753730426225,-0.233700958585267,-5.27718409579492e-05
2004-07-26,1.2634,1.2634,0.791514959632737,-0.233806499482463,-0.233753730426225,-5.27690562376892e-05
2004-07-27,1.275,1.275,0.784313725490196,-0.242946178610389,-0.233806499482463,-0.00913967912792629
2004-07-28,1.2761,1.2761,0.783637645952512,-0.243808551757794,-0.242946178610389,-0.000862373147404338
2004-07-29,1.2754,1.2754,0.784067743453034,-0.243259854899034,-0.243808551757794,0.00054869685875944
2004-07-30,1.2796,1.2796,0.781494216942795,-0.246547529093226,-0.243259854899034,-0.00328767419419176
2004-07-31,1.2792,1.2792,0.781738586616635,-0.246234882537608,-0.246547529093226,0.000312646555618468
2004-08-01,1.2788,1.2788,0.781983109164842,-0.245922138203549,-0.246234882537608,0.000312744334058201
2004-08-02,1.2784,1.2784,0.782227784730914,-0.245609296029873,-0.245922138203549,0.000312842173676248
2004-08-03,1.2789,1.2789,0.781921964187974,-0.246000333457137,-0.245609296029873,-0.000391037427264124
2004-08-04,1.2748,1.2748,0.784436774395984,-0.242789303561044,-0.246000333457137,0.00321102989609293
2004-08-05,1.2764,1.2764,0.783453462864306,-0.244043615421951,-0.242789303561044,-0.00125431186090713
2004-08-06,1.2515,1.2515,0.799041150619257,-0.224342831889692,-0.244043615421951,0.0197007835322595
2004-08-07,1.25263333333333,1.25263333333333,0.798318209638362,-0.225248002070232,-0.224342831889692,-0.000905170180539927
2004-08-08,1.25376666666667,1.25376666666667,0.797596575652035,-0.226152353658625,-0.225248002070232,-0.000904351588393582
2004-08-09,1.2549,1.2549,0.796876245119133,-0.227055888134125,-0.226152353658625,-0.000903534475499929
2004-08-10,1.2528,1.2528,0.798212005108557,-0.225381046254402,-0.227055888134125,0.00167484187972375
2004-08-11,1.2605,1.2605,0.793335977786593,-0.231508467645837,-0.225381046254402,-0.00612742139143574
2004-08-12,1.2587,1.2587,0.794470485421467,-0.230079442315322,-0.231508467645837,0.00142902533051512
2004-08-13,1.2405,1.2405,0.806126561870214,-0.215514524149719,-0.230079442315322,0.0145649181656037
2004-08-14,1.2416,1.2416,0.805412371134021,-0.216400870446817,-0.215514524149719,-0.000886346297098661
2004-08-15,1.2427,1.2427,0.804699444757383,-0.217286431829812,-0.216400870446817,-0.000885561382994532
2004-08-16,1.2438,1.2438,0.803987779385753,-0.218171209687652,-0.217286431829812,-0.000884777857840191
2004-08-17,1.2471,1.2471,0.801860315932964,-0.220820855944565,-0.218171209687652,-0.00264964625691261
2004-08-18,1.2496,1.2496,0.800256081946223,-0.222823500103284,-0.220820855944565,-0.00200264415871995
2004-08-19,1.242,1.242,0.805152979066023,-0.216722983511287,-0.222823500103284,0.00610051659199751
2004-08-20,1.2489,1.2489,0.800704620065658,-0.222263163886902,-0.216722983511287,-0.00554018037561538
2004-08-21,1.25426666666667,1.25426666666667,0.797278622302541,-0.22655107244755,-0.222263163886902,-0.00428790856064726
2004-08-22,1.25963333333333,1.25963333333333,0.793881817460108,-0.230820673322125,-0.22655107244755,-0.00426960087457556
2004-08-23,1.265,1.265,0.790513833992095,-0.235072122179483,-0.230820673322125,-0.00425144885735823
2004-08-24,1.2725,1.2725,0.785854616895874,-0.240983469442541,-0.235072122179483,-0.00591134726305725
2004-08-25,1.2734,1.2734,0.785299198994817,-0.241690488600788,-0.240983469442541,-0.000707019158247363
2004-08-26,1.2746,1.2746,0.784559861917464,-0.242632403898057,-0.241690488600788,-0.00094191529726867
2004-08-27,1.283,1.283,0.779423226812159,-0.249201085633499,-0.242632403898057,-0.00656868173544262
2004-08-28,1.28166666666667,1.28166666666667,0.780234070221066,-0.248161314289498,-0.249201085633499,0.00103977134400182
2004-08-29,1.28033333333333,1.28033333333333,0.781046602447279,-0.247120460695658,-0.248161314289498,0.00104085359383951
2004-08-30,1.279,1.279,0.781860828772479,-0.246078522596706,-0.247120460695658,0.00104193809895239
2004-08-31,1.2641,1.2641,0.791076655327901,-0.234360406519375,-0.246078522596706,0.0117181160773307
2004-09-01,1.2615,1.2615,0.792707094728498,-0.232301489098975,-0.234360406519375,0.0020589174203994
2004-09-02,1.2615,1.2615,0.792707094728498,-0.232301489098975,-0.232301489098975,0
2004-09-03,1.2713,1.2713,0.7865963973885,-0.24003999897394,-0.232301489098975,-0.00773850987496441
2004-09-04,1.271,1.271,0.786782061369001,-0.239803992207317,-0.24003999897394,0.000236006766622832
2004-09-05,1.2707,1.2707,0.786967813016448,-0.239567929728352,-0.239803992207317,0.000236062478965349
2004-09-06,1.2704,1.2704,0.787153652392947,-0.239331811510734,-0.239567929728352,0.000236118217617459
2004-09-07,1.2701,1.2701,0.787339579560664,-0.239095637528137,-0.239331811510734,0.000236173982597454
2004-09-08,1.2624,1.2624,0.792141951837769,-0.233014671109473,-0.239095637528137,0.0060809664186641
2004-09-09,1.264,1.264,0.791139240506329,-0.234281295724666,-0.233014671109473,-0.001266624615193
2004-09-10,1.256,1.256,0.796178343949045,-0.227932068046007,-0.234281295724666,0.00634922767865881
2004-09-11,1.2571,1.2571,0.795481664147641,-0.228807480938648,-0.227932068046007,-0.000875412892641536
2004-09-12,1.2582,1.2582,0.794786202511524,-0.229682128153792,-0.228807480938648,-0.00087464721514377
2004-09-13,1.2593,1.2593,0.794091955848487,-0.230556011029664,-0.229682128153792,-0.000873882875871507
2004-09-14,1.2581,1.2581,0.79484937604324,-0.229602646374948,-0.230556011029664,0.000953364654715516
2004-09-15,1.2704,1.2704,0.787153652392947,-0.239331811510734,-0.229602646374948,-0.00972916513578606
2004-09-16,1.2713,1.2713,0.7865963973885,-0.24003999897394,-0.239331811510734,-0.00070818746320564
2004-09-17,1.2706,1.2706,0.78702974972454,-0.239489229850296,-0.24003999897394,0.000550769123644129
2004-09-18,1.27136666666667,1.27136666666667,0.786555150625311,-0.240092437358849,-0.239489229850296,-0.00060320750855361
2004-09-19,1.27213333333333,1.27213333333333,0.786081123571953,-0.240695281227444,-0.240092437358849,-0.000602843868594799
2004-09-20,1.2729,1.2729,0.785607667530835,-0.241297761894252,-0.240695281227444,-0.000602480666807653
2004-09-21,1.2595,1.2595,0.793965859468043,-0.230714816810528,-0.241297761894252,0.010582945083724
2004-09-22,1.2608,1.2608,0.793147208121827,-0.231746440121478,-0.230714816810528,-0.00103162331094969
2004-09-23,1.2584,1.2584,0.794659885568976,-0.229841072761931,-0.231746440121478,0.00190536735954652
2004-09-24,1.2638,1.2638,0.79126444057604,-0.234123055357218,-0.229841072761931,-0.00428198259528684
2004-09-25,1.26216666666667,1.26216666666667,0.792288392975043,-0.232829820903631,-0.234123055357218,0.00129323445358726
2004-09-26,1.26053333333333,1.26053333333333,0.793314998942247,-0.23153491182878,-0.232829820903631,0.00129490907485072
2004-09-27,1.2589,1.2589,0.794344268806101,-0.230238323790076,-0.23153491182878,0.00129658803870344
2004-09-28,1.2613,1.2613,0.792832791564259,-0.232142935111011,-0.230238323790076,-0.00190461132093414
2004-09-29,1.262,1.262,0.792393026941363,-0.232697764119021,-0.232142935111011,-0.000554829008010849
2004-09-30,1.2471,1.2471,0.801860315932964,-0.220820855944565,-0.232697764119021,0.0118769081744569
2004-10-01,1.2496,1.2496,0.800256081946223,-0.222823500103284,-0.220820855944565,-0.00200264415871995
2004-10-02,1.25516666666667,1.25516666666667,0.796706944628867,-0.22726836589116,-0.222823500103284,-0.00444486578787529
2004-10-03,1.26073333333333,1.26073333333333,0.793189149172439,-0.231693562242926,-0.22726836589116,-0.004425196351766
2004-10-04,1.2663,1.2663,0.789702282239596,-0.236099262474426,-0.231693562242926,-0.00440570023149986
2004-10-05,1.262,1.262,0.792393026941363,-0.232697764119021,-0.236099262474426,0.00340149835540424
2004-10-06,1.2638,1.2638,0.79126444057604,-0.234123055357218,-0.232697764119021,-0.00142529123819643
2004-10-07,1.2645,1.2645,0.790826413602214,-0.234676787127883,-0.234123055357218,-0.000553731770664839
2004-10-08,1.2488,1.2488,0.800768737988469,-0.222183090219085,-0.234676787127883,0.0124936969087976
2004-10-09,1.2507,1.2507,0.799552250739586,-0.223703394572724,-0.222183090219085,-0.00152030435363865
2004-10-10,1.2526,1.2526,0.798339453935814,-0.225221391109175,-0.223703394572724,-0.00151799653645165
2004-10-11,1.2545,1.2545,0.797130330809087,-0.22673708682434,-0.225221391109175,-0.00151569571516444
2004-10-12,1.2564,1.2564,0.795924864692773,-0.228250488682354,-0.22673708682434,-0.00151340185801457
2004-10-13,1.26,1.26,0.793650793650794,-0.231111720963387,-0.228250488682354,-0.00286123228103227
2004-10-14,1.2452,1.2452,0.8030838419531,-0.219296159585316,-0.231111720963387,0.0118155613780706
2004-10-15,1.2327,1.2327,0.811227387036586,-0.209206885575337,-0.219296159585316,0.0100892740099794
2004-10-16,1.23166666666667,1.23166666666667,0.81190798376184,-0.208368265732055,-0.209206885575337,0.000838619843281208
2004-10-17,1.23063333333333,1.23063333333333,0.812589723448631,-0.207528942015209,-0.208368265732055,0.000839323716846696
2004-10-18,1.2296,1.2296,0.81327260897853,-0.206688913242249,-0.207528942015209,0.000840028772959744
2004-10-19,1.2298,1.2298,0.813140348024069,-0.206851554537232,-0.206688913242249,-0.000162641294983196
2004-10-20,1.2181,1.2181,0.820950660865282,-0.197292267723776,-0.206851554537232,0.00955928681345608
2004-10-21,1.2168,1.2168,0.821827744904668,-0.196224461962946,-0.197292267723776,0.00106780576083004
2004-10-22,1.2163,1.2163,0.822165584148648,-0.195813463642254,-0.196224461962946,0.000410998320692552
2004-10-23,1.21026666666667,1.21026666666667,0.826264184201829,-0.190840721002225,-0.195813463642254,0.00497274264002814
2004-10-24,1.20423333333333,1.20423333333333,0.830403853073878,-0.185843126559748,-0.190840721002225,0.00499759444247747
2004-10-25,1.1982,1.1982,0.834585211150058,-0.180820430667687,-0.185843126559748,0.00502269589206053
2004-10-26,1.2015,1.2015,0.832292967124428,-0.183570776194387,-0.180820430667687,-0.00275034552669912
2004-10-27,1.2053,1.2053,0.829668962084128,-0.186728498612161,-0.183570776194387,-0.00315772241777429
2004-10-28,1.1962,1.1962,0.835980605249958,-0.17914986562832,-0.186728498612161,0.00757863298384126
2004-10-29,1.1988,1.1988,0.834167500834167,-0.181321056460371,-0.17914986562832,-0.00217119083205156
2004-10-30,1.20013333333333,1.20013333333333,0.833240751027663,-0.182432661732684,-0.181321056460371,-0.00111160527231244
2004-10-31,1.20146666666667,1.20146666666667,0.832316058151149,-0.183543032710635,-0.182432661732684,-0.00111037097795191
2004-11-01,1.2028,1.2028,0.83139341536415,-0.184652172132237,-0.183543032710635,-0.00110913942160157
2004-11-02,1.2075,1.2075,0.82815734989648,-0.188552106544591,-0.184652172132237,-0.00389993441235373
2004-11-03,1.1968,1.1968,0.835561497326203,-0.179651328238076,-0.188552106544591,0.00890077830651492
2004-11-04,1.1858,1.1858,0.84331253162422,-0.17041765229113,-0.179651328238076,0.00923367594694557
2004-11-05,1.1806,1.1806,0.847026935456548,-0.166022783824452,-0.17041765229113,0.00439486846667833
2004-11-06,1.18033333333333,1.18033333333333,0.847218299915278,-0.165796884461657,-0.166022783824452,0.000225899362794879
2004-11-07,1.18006666666667,1.18006666666667,0.847409750861533,-0.165570934056809,-0.165796884461657,0.000225950404847741
2004-11-08,1.1798,1.1798,0.847601288353958,-0.165344932586838,-0.165570934056809,0.00022600146997151
2004-11-09,1.1808,1.1808,0.846883468834688,-0.166192174864071,-0.165344932586838,-0.000847242277233179
2004-11-10,1.1792,1.1792,0.848032564450475,-0.164836242452935,-0.166192174864071,0.00135593241113593
2004-11-11,1.176,1.176,0.850340136054422,-0.162118849476435,-0.164836242452935,0.0027173929764997
2004-11-12,1.1728,1.1728,0.852660300136426,-0.15939405215025,-0.162118849476435,0.0027247973261853
2004-11-13,1.17476666666667,1.17476666666667,0.851232868938513,-0.16106954631591,-0.15939405215025,-0.00167549416565982
2004-11-14,1.17673333333333,1.17673333333333,0.849810209053311,-0.162742237895932,-0.16106954631591,-0.00167269158002201
2004-11-15,1.1787,1.1787,0.848392296597947,-0.164412136250387,-0.162742237895932,-0.00166989835445494
2004-11-16,1.1743,1.1743,0.85157114876948,-0.160672225388898,-0.164412136250387,0.00373991086148856
2004-11-17,1.165,1.165,0.858369098712446,-0.152721087017664,-0.160672225388898,0.00795113837123443
2004-11-18,1.1691,1.1691,0.85535882302626,-0.156234222030636,-0.152721087017664,-0.00351313501297232
2004-11-19,1.1585,1.1585,0.863185153215365,-0.147126064890294,-0.156234222030636,0.00910815714034222
2004-11-20,1.1598,1.1598,0.862217623728229,-0.148247576460203,-0.147126064890294,-0.00112151156990939
2004-11-21,1.1611,1.1611,0.861252260787185,-0.149367831650823,-0.148247576460203,-0.00112025519062012
2004-11-22,1.1624,1.1624,0.860289057123193,-0.150486833273936,-0.149367831650823,-0.00111900162311268
2004-11-23,1.1581,1.1581,0.863483291598308,-0.146780731208195,-0.150486833273936,0.00370610206574126
2004-11-24,1.1495,1.1495,0.869943453675511,-0.139327065221099,-0.146780731208195,0.00745366598709565
2004-11-25,1.1442,1.1442,0.873973081629086,-0.134705702852291,-0.139327065221099,0.00462136236880775
2004-11-26,1.1389,1.1389,0.878040214241812,-0.130062884298168,-0.134705702852291,0.00464281855412305
2004-11-27,1.1393,1.1393,0.877731940665321,-0.130414038721933,-0.130062884298168,-0.000351154423764627
2004-11-28,1.1397,1.1397,0.877423883478108,-0.130765069879552,-0.130414038721933,-0.000351031157619447
2004-11-29,1.1401,1.1401,0.877116042452417,-0.131115977857537,-0.130765069879552,-0.000350907977984399
2004-11-30,1.1421,1.1421,0.875580071797566,-0.132868673074424,-0.131115977857537,-0.00175269521688737
2004-12-01,1.144,1.144,0.874125874125874,-0.134530892957606,-0.132868673074424,-0.00166221988318185
2004-12-02,1.1512,1.1512,0.868658790826963,-0.140804876591021,-0.134530892957606,-0.00627398363341489
2004-12-03,1.1391,1.1391,0.877886050390659,-0.130238476923729,-0.140804876591021,0.0105663996672917
2004-12-04,1.13876666666667,1.13876666666667,0.878143020226561,-0.129945805416138,-0.130238476923729,0.000292671507591352
2004-12-05,1.13843333333333,1.13843333333333,0.878400140544023,-0.129653048226858,-0.129945805416138,0.000292757189280041
2004-12-06,1.1381,1.1381,0.878657411475266,-0.129360205305707,-0.129653048226858,0.000292842921150976
2004-12-07,1.1385,1.1385,0.878348704435661,-0.129711606521657,-0.129360205305707,-0.000351401215950314
2004-12-08,1.1585,1.1585,0.863185153215365,-0.147126064890294,-0.129711606521657,-0.0174144583686367
2004-12-09,1.1545,1.1545,0.86617583369424,-0.143667349812413,-0.147126064890294,0.00345871507788093
2004-12-10,1.1613,1.1613,0.861103935244984,-0.149540067269575,-0.143667349812413,-0.00587271745716203
2004-12-11,1.15866666666667,1.15866666666667,0.863060989643268,-0.147269918735036,-0.149540067269575,0.00227014853453905
2004-12-12,1.15603333333333,1.15603333333333,0.86502696000692,-0.1449946048979,-0.147269918735036,0.00227531383713564
2004-12-13,1.1534,1.1534,0.867001907404196,-0.142714102199175,-0.1449946048979,0.00228050269872526
2004-12-14,1.1566,1.1566,0.864603147155456,-0.145484666741981,-0.142714102199175,-0.00277056454280578
2004-12-15,1.1393,1.1393,0.877731940665321,-0.130414038721933,-0.145484666741981,0.0150706280200478
2004-12-16,1.1555,1.1555,0.865426222414539,-0.144533150732298,-0.130414038721933,-0.0141191120103653
2004-12-17,1.1571,1.1571,0.864229539365655,-0.145916874900155,-0.144533150732298,-0.00138372416785637
2004-12-18,1.15413333333333,1.15413333333333,0.86645101663586,-0.143349701561861,-0.145916874900155,0.0025671733382937
2004-12-19,1.15116666666667,1.15116666666667,0.868683943825105,-0.140775920878781,-0.143349701561861,0.00257378068308017
2004-12-20,1.1482,1.1482,0.870928409684724,-0.138195498751399,-0.140775920878781,0.00258042212738141
2004-12-21,1.1526,1.1526,0.867603678639597,-0.142020260020429,-0.138195498751399,-0.00382476126902945
2004-12-22,1.1525,1.1525,0.867678958785249,-0.141933495888667,-0.142020260020429,8.67641317622847e-05
2004-12-23,1.1444,1.1444,0.873820342537574,-0.134880482193818,-0.141933495888667,0.00705301369484845
2004-12-24,1.1423,1.1423,0.875426770550643,-0.133043773757764,-0.134880482193818,0.00183670843605369
2004-12-25,1.1399,1.1399,0.877269935959295,-0.130940539260596,-0.133043773757764,0.00210323449716857
2004-12-26,1.1375,1.1375,0.879120879120879,-0.128832871842968,-0.130940539260596,0.0021076674176275
2004-12-27,1.1351,1.1351,0.8809796493701,-0.126720752779157,-0.128832871842968,0.00211211906381176
2004-12-28,1.1338,1.1338,0.881989768918681,-0.125574822908066,-0.126720752779157,0.00114592987109052
2004-12-29,1.137,1.137,0.879507475813544,-0.128393214768399,-0.125574822908066,-0.00281839186033286
2004-12-30,1.1342,1.1342,0.881678716275789,-0.125927556597791,-0.128393214768399,0.00246565817060829
2004-12-31,1.1412,1.1412,0.87627059235892,-0.132080340357208,-0.125927556597791,-0.00615278375941711
2005-01-01,1.143,1.143,0.874890638670166,-0.133656384812674,-0.132080340357208,-0.00157604445546575
2005-01-02,1.1448,1.1448,0.873515024458421,-0.135229949260104,-0.133656384812674,-0.00157356444743054
2005-01-03,1.1466,1.1466,0.872143729286586,-0.136801041492145,-0.135229949260104,-0.00157109223204127
2005-01-04,1.1674,1.1674,0.856604420078808,-0.154779053787554,-0.136801041492145,-0.0179780122954082
2005-01-05,1.1673,1.1673,0.856677803478112,-0.154693389676481,-0.154779053787554,8.56641110729695e-05
2005-01-06,1.1733,1.1733,0.852296940253985,-0.159820291447441,-0.154693389676481,-0.00512690177096048
2005-01-07,1.1859,1.1859,0.843241420018551,-0.170501979988612,-0.159820291447441,-0.0106816885411714
2005-01-08,1.18366666666667,1.18366666666667,0.844832441565756,-0.168616965292841,-0.170501979988612,0.00188501469577132
2005-01-09,1.18143333333333,1.18143333333333,0.846429478317298,-0.166728390604973,-0.168616965292841,0.00188857468786816
2005-01-10,1.1792,1.1792,0.848032564450475,-0.164836242452935,-0.166728390604973,0.00189214815203795
2005-01-11,1.1758,1.1758,0.850484776322504,-0.161948766986017,-0.164836242452935,0.00288747546691759
2005-01-12,1.1649,1.1649,0.858442784788394,-0.152635246423594,-0.161948766986017,0.00931352056242324
2005-01-13,1.1726,1.1726,0.852805730854511,-0.159223505547978,-0.152635246423594,-0.00658825912438349
2005-01-14,1.1821,1.1821,0.845952119110058,-0.167292517774194,-0.159223505547978,-0.00806901222621642
2005-01-15,1.18255,1.18255,0.845630205910955,-0.167673123788135,-0.167292517774194,-0.000380606013940604
2005-01-16,1.183,1.183,0.84530853761623,-0.16805358499625,-0.167673123788135,-0.00038046120811483
2005-01-17,1.18345,1.18345,0.844987113946512,-0.168433901508683,-0.16805358499625,-0.000380316512433476
2005-01-18,1.1839,1.1839,0.844665934622857,-0.168814073435453,-0.168433901508683,-0.000380171926770423
2005-01-19,1.1833,1.1833,0.845094228006423,-0.168307145408376,-0.168814073435453,0.000506928027077441
2005-01-20,1.1904,1.1904,0.84005376344086,-0.17428938509669,-0.168307145408376,-0.0059822396883143
2005-01-21,1.1853,1.1853,0.843668269636379,-0.169995907103318,-0.17428938509669,0.00429347799337265
2005-01-22,1.1854,1.1854,0.843597098025983,-0.170080270371601,-0.169995907103318,-8.43632682830109e-05
2005-01-23,1.1855,1.1855,0.843525938422606,-0.170164626523323,-0.170080270371601,-8.43561517224478e-05
2005-01-24,1.1856,1.1856,0.843454790823212,-0.170248975559685,-0.170164626523323,-8.43490363622856e-05
2005-01-25,1.196,1.196,0.836120401337793,-0.17898265552844,-0.170248975559685,-0.00873367996875457
2005-01-26,1.1828,1.1828,0.84545147108556,-0.167884508996185,-0.17898265552844,0.0110981465322548
2005-01-27,1.1859,1.1859,0.843241420018551,-0.170501979988612,-0.167884508996185,-0.00261747099242732
2005-01-28,1.1876,1.1876,0.842034355001684,-0.171934463907468,-0.170501979988612,-0.00143248391885514
2005-01-29,1.18763333333333,1.18763333333333,0.842010721603188,-0.171962531325407,-0.171934463907468,-2.80674179397311e-05
2005-01-30,1.18766666666667,1.18766666666667,0.841987089531294,-0.171990597955589,-0.171962531325407,-2.80666301819277e-05
2005-01-31,1.1877,1.1877,0.841963458785889,-0.172018663798058,-0.171990597955589,-2.80658424682279e-05
2005-02-01,1.1937,1.1937,0.837731423305688,-0.177057727118856,-0.172018663798058,-0.00503906332079809
2005-02-02,1.1949,1.1949,0.836890116327726,-0.178062499873571,-0.177057727118856,-0.00100477275471561
2005-02-03,1.2029,1.2029,0.831324299609278,-0.18473530801789,-0.178062499873571,-0.00667280814431864
2005-02-04,1.2059,1.2059,0.829256157226967,-0.18722617612741,-0.18473530801789,-0.0024908681095199
2005-02-05,1.21133333333333,1.21133333333333,0.825536598789213,-0.19172168130587,-0.18722617612741,-0.00449550517846006
2005-02-06,1.21676666666667,1.21676666666667,0.821850258882832,-0.196197067329553,-0.19172168130587,-0.00447538602368314
2005-02-07,1.2222,1.2222,0.818196694485354,-0.200652513478678,-0.196197067329553,-0.00445544614912513
2005-02-08,1.2203,1.2203,0.819470621978202,-0.199096730155657,-0.200652513478678,0.00155578332302131
2005-02-09,1.217,1.217,0.821692686935086,-0.19638881400539,-0.199096730155657,0.00270791615026661
2005-02-10,1.2087,1.2087,0.827335153470671,-0.189545401883274,-0.19638881400539,0.00684341212211587
2005-02-11,1.2095,1.2095,0.826787928896238,-0.190207051067945,-0.189545401883274,-0.000661649184670599
